year,quarter,state,gennme_c,suppression_used,total_prescriptions
2017,3,ga,Eszopiclone,FALSE,33
2017,3,ga,Eszopiclone,TRUE,0
2017,3,ga,Zaleplon,FALSE,98
2017,3,ga,Zaleplon,TRUE,0
2017,3,ga,Zolpidem Tartrate,FALSE,15452
2017,3,ga,Zolpidem Tartrate,TRUE,0
2017,3,hi,Eszopiclone,FALSE,21
2017,3,hi,Eszopiclone,TRUE,0
2017,3,hi,Zaleplon,TRUE,0
2017,3,hi,Zolpidem Tartrate,FALSE,3050
2017,3,hi,Zolpidem Tartrate,TRUE,0
2017,3,ia,Eszopiclone,FALSE,380
2017,3,ia,Eszopiclone,TRUE,0
2017,3,ia,Zaleplon,FALSE,208
2017,3,ia,Zaleplon,TRUE,0
2017,3,ia,Zolpidem Tartrate,FALSE,3593
2017,3,ia,Zolpidem Tartrate,TRUE,0
2017,3,id,Eszopiclone,FALSE,150
2017,3,id,Eszopiclone,TRUE,0
2017,3,id,Zaleplon,FALSE,32
2017,3,id,Zaleplon,TRUE,0
2017,3,id,Zolpidem Tartrate,FALSE,3246
2017,3,id,Zolpidem Tartrate,TRUE,0
2017,3,il,Eszopiclone,FALSE,219
2017,3,il,Eszopiclone,TRUE,0
2017,3,il,Zaleplon,FALSE,216
2017,3,il,Zaleplon,TRUE,0
2017,3,il,Zolpidem Tartrate,FALSE,16694
2017,3,il,Zolpidem Tartrate,TRUE,0
2017,3,in,Eszopiclone,FALSE,1371
2017,3,in,Eszopiclone,TRUE,0
2017,3,in,Zaleplon,FALSE,324
2017,3,in,Zaleplon,TRUE,0
2017,3,in,Zolpidem Tartrate,FALSE,12187
2017,3,in,Zolpidem Tartrate,TRUE,0
2017,3,ks,Eszopiclone,FALSE,139
2017,3,ks,Eszopiclone,TRUE,0
2017,3,ks,Zaleplon,FALSE,41
2017,3,ks,Zaleplon,TRUE,0
2017,3,ks,Zolpidem Tartrate,FALSE,3599
2017,3,ks,Zolpidem Tartrate,TRUE,0
2017,3,ky,Eszopiclone,FALSE,202
2017,3,ky,Eszopiclone,TRUE,0
2017,3,ky,Zaleplon,FALSE,38
2017,3,ky,Zaleplon,TRUE,0
2017,3,ky,Zolpidem Tartrate,FALSE,12961
2017,3,ky,Zolpidem Tartrate,TRUE,0
2017,3,la,Eszopiclone,FALSE,272
2017,3,la,Eszopiclone,TRUE,0
2017,3,la,Zaleplon,FALSE,465
2017,3,la,Zaleplon,TRUE,0
2017,3,la,Zolpidem Tartrate,FALSE,23056
2017,3,la,Zolpidem Tartrate,TRUE,0
2017,3,ma,Eszopiclone,FALSE,363
2017,3,ma,Eszopiclone,TRUE,0
2017,3,ma,Zaleplon,FALSE,363
2017,3,ma,Zaleplon,TRUE,0
2017,3,ma,Zolpidem Tartrate,FALSE,18299
2017,3,ma,Zolpidem Tartrate,TRUE,0
2017,3,md,Eszopiclone,FALSE,950
2017,3,md,Eszopiclone,TRUE,0
2017,3,md,Zaleplon,FALSE,378
2017,3,md,Zaleplon,TRUE,0
2017,3,md,Zolpidem Tartrate,FALSE,16863
2017,3,md,Zolpidem Tartrate,TRUE,0
2017,3,me,Eszopiclone,FALSE,80
2017,3,me,Eszopiclone,TRUE,0
2017,3,me,Zaleplon,FALSE,58
2017,3,me,Zaleplon,TRUE,0
2017,3,me,Zolpidem Tartrate,FALSE,2056
2017,3,me,Zolpidem Tartrate,TRUE,0
2017,3,mi,Eszopiclone,FALSE,564
2017,3,mi,Eszopiclone,TRUE,0
2017,3,mi,Zaleplon,FALSE,182
2017,3,mi,Zaleplon,TRUE,0
2017,3,mi,Zolpidem Tartrate,FALSE,24205
2017,3,mi,Zolpidem Tartrate,TRUE,0
2017,3,mn,Eszopiclone,FALSE,1818
2017,3,mn,Eszopiclone,TRUE,0
2017,3,mn,Zaleplon,FALSE,810
2017,3,mn,Zaleplon,TRUE,0
2017,3,mn,Zolpidem Tartrate,FALSE,15512
2017,3,mn,Zolpidem Tartrate,TRUE,0
2017,3,mo,Eszopiclone,FALSE,2590
2017,3,mo,Eszopiclone,TRUE,0
2017,3,mo,Zaleplon,FALSE,393
2017,3,mo,Zaleplon,TRUE,0
2017,3,mo,Zolpidem Tartrate,FALSE,12928
2017,3,mo,Zolpidem Tartrate,TRUE,0
2017,3,ms,Eszopiclone,TRUE,0
2017,3,ms,Zaleplon,FALSE,64
2017,3,ms,Zaleplon,TRUE,0
2017,3,ms,Zolpidem Tartrate,FALSE,2078
2017,3,ms,Zolpidem Tartrate,TRUE,0
2017,3,mt,Eszopiclone,FALSE,191
2017,3,mt,Eszopiclone,TRUE,0
2017,3,mt,Zaleplon,FALSE,38
2017,3,mt,Zaleplon,TRUE,0
2017,3,mt,Zolpidem Tartrate,FALSE,4103
2017,3,mt,Zolpidem Tartrate,TRUE,0
2017,3,nc,Eszopiclone,FALSE,430
2017,3,nc,Eszopiclone,TRUE,0
2017,3,nc,Zaleplon,FALSE,86
2017,3,nc,Zaleplon,TRUE,0
2017,3,nc,Zolpidem Tartrate,FALSE,15253
2017,3,nc,Zolpidem Tartrate,TRUE,0
2017,3,nd,Eszopiclone,FALSE,79
2017,3,nd,Eszopiclone,TRUE,0
2017,3,nd,Zaleplon,TRUE,0
2017,3,nd,Zolpidem Tartrate,FALSE,1327
2017,3,nd,Zolpidem Tartrate,TRUE,0
2017,3,ne,Eszopiclone,FALSE,56
2017,3,ne,Eszopiclone,TRUE,0
2017,3,ne,Zaleplon,FALSE,214
2017,3,ne,Zaleplon,TRUE,0
2017,3,ne,Zolpidem Tartrate,FALSE,2925
2017,3,ne,Zolpidem Tartrate,TRUE,0
2017,3,nh,Eszopiclone,FALSE,12
2017,3,nh,Eszopiclone,TRUE,0
2017,3,nh,Zaleplon,FALSE,34
2017,3,nh,Zaleplon,TRUE,0
2017,3,nh,Zolpidem Tartrate,FALSE,1183
2017,3,nh,Zolpidem Tartrate,TRUE,0
2017,3,nj,Eszopiclone,FALSE,303
2017,3,nj,Eszopiclone,TRUE,0
2017,3,nj,Zaleplon,FALSE,921
2017,3,nj,Zaleplon,TRUE,0
2017,3,nj,Zolpidem Tartrate,FALSE,26969
2017,3,nj,Zolpidem Tartrate,TRUE,0
2017,3,nm,Eszopiclone,FALSE,268
2017,3,nm,Eszopiclone,TRUE,0
2017,3,nm,Zaleplon,FALSE,122
2017,3,nm,Zaleplon,TRUE,0
2017,3,nm,Zolpidem Tartrate,FALSE,7727
2017,3,nm,Zolpidem Tartrate,TRUE,0
2017,3,nv,Eszopiclone,FALSE,83
2017,3,nv,Eszopiclone,TRUE,0
2017,3,nv,Zaleplon,FALSE,146
2017,3,nv,Zaleplon,TRUE,0
2017,3,nv,Zolpidem Tartrate,FALSE,9871
2017,3,nv,Zolpidem Tartrate,TRUE,0
2017,3,ny,Eszopiclone,FALSE,1646
2017,3,ny,Eszopiclone,TRUE,0
2017,3,ny,Zaleplon,FALSE,1205
2017,3,ny,Zaleplon,TRUE,0
2017,3,ny,Zolpidem Tartrate,FALSE,95095
2017,3,ny,Zolpidem Tartrate,TRUE,0
2017,3,oh,Eszopiclone,FALSE,1559
2017,3,oh,Eszopiclone,TRUE,0
2017,3,oh,Zaleplon,FALSE,1140
2017,3,oh,Zaleplon,TRUE,0
2017,3,oh,Zolpidem Tartrate,FALSE,36538
2017,3,oh,Zolpidem Tartrate,TRUE,0
2017,3,ok,Eszopiclone,FALSE,582
2017,3,ok,Eszopiclone,TRUE,0
2017,3,ok,Zaleplon,FALSE,122
2017,3,ok,Zaleplon,TRUE,0
2017,3,ok,Zolpidem Tartrate,FALSE,5455
2017,3,ok,Zolpidem Tartrate,TRUE,0
2017,3,or,Eszopiclone,FALSE,45
2017,3,or,Eszopiclone,TRUE,0
2017,3,or,Zaleplon,FALSE,102
2017,3,or,Zaleplon,TRUE,0
2017,3,or,Zolpidem Tartrate,FALSE,5353
2017,3,or,Zolpidem Tartrate,TRUE,0
2017,3,pa,Eszopiclone,FALSE,738
2017,3,pa,Eszopiclone,TRUE,0
2017,3,pa,Zaleplon,FALSE,1232
2017,3,pa,Zaleplon,TRUE,0
2017,3,pa,Zolpidem Tartrate,FALSE,45907
2017,3,pa,Zolpidem Tartrate,TRUE,0
2017,3,ri,Eszopiclone,FALSE,257
2017,3,ri,Eszopiclone,TRUE,0
2017,3,ri,Zaleplon,FALSE,156
2017,3,ri,Zaleplon,TRUE,0
2017,3,ri,Zolpidem Tartrate,FALSE,4741
2017,3,ri,Zolpidem Tartrate,TRUE,0
2017,3,sc,Eszopiclone,FALSE,63
2017,3,sc,Eszopiclone,TRUE,0
2017,3,sc,Zaleplon,FALSE,87
2017,3,sc,Zaleplon,TRUE,0
2017,3,sc,Zolpidem Tartrate,FALSE,4537
2017,3,sc,Zolpidem Tartrate,TRUE,0
2017,3,sd,Eszopiclone,FALSE,47
2017,3,sd,Eszopiclone,TRUE,0
2017,3,sd,Zaleplon,FALSE,17
2017,3,sd,Zaleplon,TRUE,0
2017,3,sd,Zolpidem Tartrate,FALSE,701
2017,3,sd,Zolpidem Tartrate,TRUE,0
2017,3,tn,Eszopiclone,FALSE,21
2017,3,tn,Eszopiclone,TRUE,0
2017,3,tn,Zaleplon,FALSE,96
2017,3,tn,Zaleplon,TRUE,0
2017,3,tn,Zolpidem Tartrate,FALSE,3179
2017,3,tn,Zolpidem Tartrate,TRUE,0
2017,3,tx,Eszopiclone,FALSE,1310
2017,3,tx,Eszopiclone,TRUE,0
2017,3,tx,Zaleplon,FALSE,188
2017,3,tx,Zaleplon,TRUE,0
2017,3,tx,Zolpidem Tartrate,FALSE,27586
2017,3,tx,Zolpidem Tartrate,TRUE,0
2017,3,ut,Eszopiclone,FALSE,185
2017,3,ut,Eszopiclone,TRUE,0
2017,3,ut,Zaleplon,FALSE,69
2017,3,ut,Zaleplon,TRUE,0
2017,3,ut,Zolpidem Tartrate,FALSE,4672
2017,3,ut,Zolpidem Tartrate,TRUE,0
2017,3,va,Eszopiclone,FALSE,265
2017,3,va,Eszopiclone,TRUE,0
2017,3,va,Zaleplon,FALSE,113
2017,3,va,Zaleplon,TRUE,0
2017,3,va,Zolpidem Tartrate,FALSE,8671
2017,3,va,Zolpidem Tartrate,TRUE,0
2017,3,vt,Eszopiclone,FALSE,175
2017,3,vt,Eszopiclone,TRUE,0
2017,3,vt,Zaleplon,FALSE,54
2017,3,vt,Zaleplon,TRUE,0
2017,3,vt,Zolpidem Tartrate,FALSE,2265
2017,3,vt,Zolpidem Tartrate,TRUE,0
2017,3,wa,Eszopiclone,FALSE,580
2017,3,wa,Eszopiclone,TRUE,0
2017,3,wa,Zaleplon,FALSE,751
2017,3,wa,Zaleplon,TRUE,0
2017,3,wa,Zolpidem Tartrate,FALSE,21487
2017,3,wa,Zolpidem Tartrate,TRUE,0
2017,3,wi,Eszopiclone,FALSE,591
2017,3,wi,Eszopiclone,TRUE,0
2017,3,wi,Zaleplon,FALSE,763
2017,3,wi,Zaleplon,TRUE,0
2017,3,wi,Zolpidem Tartrate,FALSE,18208
2017,3,wi,Zolpidem Tartrate,TRUE,0
2017,3,wv,Eszopiclone,FALSE,27
2017,3,wv,Eszopiclone,TRUE,0
2017,3,wv,Zaleplon,TRUE,0
2017,3,wv,Zolpidem Tartrate,FALSE,4123
2017,3,wv,Zolpidem Tartrate,TRUE,0
2017,3,wy,Eszopiclone,TRUE,0
2017,3,wy,Zaleplon,TRUE,0
2017,3,wy,Zolpidem Tartrate,FALSE,417
2017,3,wy,Zolpidem Tartrate,TRUE,0
2017,4,ak,Eszopiclone,FALSE,255
2017,4,ak,Eszopiclone,TRUE,0
2017,4,ak,Zaleplon,FALSE,64
2017,4,ak,Zaleplon,TRUE,0
2017,4,ak,Zolpidem Tartrate,FALSE,2147
2017,4,ak,Zolpidem Tartrate,TRUE,0
2017,4,al,Eszopiclone,FALSE,393
2017,4,al,Eszopiclone,TRUE,0
2017,4,al,Zaleplon,FALSE,28
2017,4,al,Zaleplon,TRUE,0
2017,4,al,Zolpidem Tartrate,FALSE,3559
2017,4,al,Zolpidem Tartrate,TRUE,0
2017,4,ar,Eszopiclone,TRUE,0
2017,4,ar,Zaleplon,FALSE,455
2017,4,ar,Zaleplon,TRUE,0
2017,4,ar,Zolpidem Tartrate,FALSE,6451
2017,4,ar,Zolpidem Tartrate,TRUE,0
2017,4,az,Eszopiclone,FALSE,1240
2017,4,az,Eszopiclone,TRUE,0
2017,4,az,Zaleplon,FALSE,445
2017,4,az,Zaleplon,TRUE,0
2017,4,az,Zolpidem Tartrate,FALSE,15915
2017,4,az,Zolpidem Tartrate,TRUE,0
2017,4,ca,Eszopiclone,FALSE,2344
2017,4,ca,Eszopiclone,TRUE,0
2017,4,ca,Zaleplon,FALSE,880
2017,4,ca,Zaleplon,TRUE,0
2017,4,ca,Zolpidem Tartrate,FALSE,81051
2017,4,ca,Zolpidem Tartrate,TRUE,0
2017,4,co,Eszopiclone,FALSE,2622
2017,4,co,Eszopiclone,TRUE,0
2017,4,co,Zaleplon,FALSE,434
2017,4,co,Zaleplon,TRUE,0
2017,4,co,Zolpidem Tartrate,FALSE,14117
2017,4,co,Zolpidem Tartrate,TRUE,0
2017,4,ct,Eszopiclone,FALSE,874
2017,4,ct,Eszopiclone,TRUE,0
2017,4,ct,Zaleplon,FALSE,124
2017,4,ct,Zaleplon,TRUE,0
2017,4,ct,Zolpidem Tartrate,FALSE,14669
2017,4,ct,Zolpidem Tartrate,TRUE,0
2017,4,dc,Eszopiclone,TRUE,0
2017,4,dc,Zaleplon,TRUE,0
2017,4,dc,Zolpidem Tartrate,FALSE,1921
2017,4,dc,Zolpidem Tartrate,TRUE,0
2017,4,de,Eszopiclone,FALSE,108
2017,4,de,Eszopiclone,TRUE,0
2017,4,de,Zaleplon,TRUE,0
2017,4,de,Zolpidem Tartrate,FALSE,3707
2017,4,de,Zolpidem Tartrate,TRUE,0
2017,4,fl,Eszopiclone,FALSE,28
2017,4,fl,Eszopiclone,TRUE,0
2017,4,fl,Zaleplon,FALSE,14
2017,4,fl,Zaleplon,TRUE,0
2017,4,fl,Zolpidem Tartrate,FALSE,24089
2017,4,fl,Zolpidem Tartrate,TRUE,0
2017,4,ga,Eszopiclone,TRUE,0
2017,4,ga,Zaleplon,FALSE,147
2017,4,ga,Zaleplon,TRUE,0
2017,4,ga,Zolpidem Tartrate,FALSE,14788
2017,4,ga,Zolpidem Tartrate,TRUE,0
2017,4,hi,Eszopiclone,FALSE,13
2017,4,hi,Eszopiclone,TRUE,0
2017,4,hi,Zaleplon,TRUE,0
2017,4,hi,Zolpidem Tartrate,FALSE,2707
2017,4,hi,Zolpidem Tartrate,TRUE,0
2017,4,ia,Eszopiclone,FALSE,458
2017,4,ia,Eszopiclone,TRUE,0
2017,4,ia,Zaleplon,FALSE,283
2017,4,ia,Zaleplon,TRUE,0
2017,4,ia,Zolpidem Tartrate,FALSE,4703
2017,4,ia,Zolpidem Tartrate,TRUE,0
2017,4,id,Eszopiclone,FALSE,188
2017,4,id,Eszopiclone,TRUE,0
2017,4,id,Zaleplon,FALSE,34
2017,4,id,Zaleplon,TRUE,0
2017,4,id,Zolpidem Tartrate,FALSE,3228
2017,4,id,Zolpidem Tartrate,TRUE,0
2017,4,il,Eszopiclone,FALSE,257
2017,4,il,Eszopiclone,TRUE,0
2017,4,il,Zaleplon,FALSE,218
2017,4,il,Zaleplon,TRUE,0
2017,4,il,Zolpidem Tartrate,FALSE,16013
2017,4,il,Zolpidem Tartrate,TRUE,0
2017,4,in,Eszopiclone,FALSE,1518
2017,4,in,Eszopiclone,TRUE,0
2017,4,in,Zaleplon,FALSE,282
2017,4,in,Zaleplon,TRUE,0
2017,4,in,Zolpidem Tartrate,FALSE,12007
2017,4,in,Zolpidem Tartrate,TRUE,0
2017,4,ks,Eszopiclone,FALSE,175
2017,4,ks,Eszopiclone,TRUE,0
2017,4,ks,Zaleplon,FALSE,32
2017,4,ks,Zaleplon,TRUE,0
2017,4,ks,Zolpidem Tartrate,FALSE,3562
2017,4,ks,Zolpidem Tartrate,TRUE,0
2017,4,ky,Eszopiclone,FALSE,225
2017,4,ky,Eszopiclone,TRUE,0
2017,4,ky,Zaleplon,FALSE,72
2017,4,ky,Zaleplon,TRUE,0
2017,4,ky,Zolpidem Tartrate,FALSE,12636
2017,4,ky,Zolpidem Tartrate,TRUE,0
2017,4,la,Eszopiclone,FALSE,304
2017,4,la,Eszopiclone,TRUE,0
2017,4,la,Zaleplon,FALSE,459
2017,4,la,Zaleplon,TRUE,0
2017,4,la,Zolpidem Tartrate,FALSE,23002
2017,4,la,Zolpidem Tartrate,TRUE,0
2017,4,ma,Eszopiclone,FALSE,327
2017,4,ma,Eszopiclone,TRUE,0
2017,4,ma,Zaleplon,FALSE,325
2017,4,ma,Zaleplon,TRUE,0
2017,4,ma,Zolpidem Tartrate,FALSE,17848
2017,4,ma,Zolpidem Tartrate,TRUE,0
2017,4,md,Eszopiclone,FALSE,1061
2017,4,md,Eszopiclone,TRUE,0
2017,4,md,Zaleplon,FALSE,389
2017,4,md,Zaleplon,TRUE,0
2017,4,md,Zolpidem Tartrate,FALSE,17986
2017,4,md,Zolpidem Tartrate,TRUE,0
2017,4,me,Eszopiclone,FALSE,44
2017,4,me,Eszopiclone,TRUE,0
2017,4,me,Zaleplon,FALSE,67
2017,4,me,Zaleplon,TRUE,0
2017,4,me,Zolpidem Tartrate,FALSE,2043
2017,4,me,Zolpidem Tartrate,TRUE,0
2017,4,mi,Eszopiclone,FALSE,556
2017,4,mi,Eszopiclone,TRUE,0
2017,4,mi,Zaleplon,FALSE,180
2017,4,mi,Zaleplon,TRUE,0
2017,4,mi,Zolpidem Tartrate,FALSE,21964
2017,4,mi,Zolpidem Tartrate,TRUE,0
2017,4,mn,Eszopiclone,FALSE,1885
2017,4,mn,Eszopiclone,TRUE,0
2017,4,mn,Zaleplon,FALSE,836
2017,4,mn,Zaleplon,TRUE,0
2017,4,mn,Zolpidem Tartrate,FALSE,15535
2017,4,mn,Zolpidem Tartrate,TRUE,0
2017,4,mo,Eszopiclone,FALSE,2476
2017,4,mo,Eszopiclone,TRUE,0
2017,4,mo,Zaleplon,FALSE,381
2017,4,mo,Zaleplon,TRUE,0
2017,4,mo,Zolpidem Tartrate,FALSE,12265
2017,4,mo,Zolpidem Tartrate,TRUE,0
2017,4,ms,Eszopiclone,TRUE,0
2017,4,ms,Zaleplon,FALSE,39
2017,4,ms,Zaleplon,TRUE,0
2017,4,ms,Zolpidem Tartrate,FALSE,1987
2017,4,ms,Zolpidem Tartrate,TRUE,0
2017,4,mt,Eszopiclone,FALSE,206
2017,4,mt,Eszopiclone,TRUE,0
2017,4,mt,Zaleplon,FALSE,34
2017,4,mt,Zaleplon,TRUE,0
2017,4,mt,Zolpidem Tartrate,FALSE,4365
2017,4,mt,Zolpidem Tartrate,TRUE,0
2017,4,nc,Eszopiclone,FALSE,390
2017,4,nc,Eszopiclone,TRUE,0
2017,4,nc,Zaleplon,FALSE,39
2017,4,nc,Zaleplon,TRUE,0
2017,4,nc,Zolpidem Tartrate,FALSE,12482
2017,4,nc,Zolpidem Tartrate,TRUE,0
2017,4,nd,Eszopiclone,FALSE,66
2017,4,nd,Eszopiclone,TRUE,0
2017,4,nd,Zaleplon,FALSE,12
2017,4,nd,Zaleplon,TRUE,0
2017,4,nd,Zolpidem Tartrate,FALSE,1361
2017,4,nd,Zolpidem Tartrate,TRUE,0
2017,4,ne,Eszopiclone,FALSE,48
2017,4,ne,Eszopiclone,TRUE,0
2017,4,ne,Zaleplon,FALSE,213
2017,4,ne,Zaleplon,TRUE,0
2017,4,ne,Zolpidem Tartrate,FALSE,2878
2017,4,ne,Zolpidem Tartrate,TRUE,0
2017,4,nh,Eszopiclone,FALSE,17
2017,4,nh,Eszopiclone,TRUE,0
2017,4,nh,Zaleplon,FALSE,62
2017,4,nh,Zaleplon,TRUE,0
2017,4,nh,Zolpidem Tartrate,FALSE,1181
2017,4,nh,Zolpidem Tartrate,TRUE,0
2017,4,nj,Eszopiclone,FALSE,263
2017,4,nj,Eszopiclone,TRUE,0
2017,4,nj,Zaleplon,FALSE,890
2017,4,nj,Zaleplon,TRUE,0
2017,4,nj,Zolpidem Tartrate,FALSE,26008
2017,4,nj,Zolpidem Tartrate,TRUE,0
2017,4,nm,Eszopiclone,FALSE,277
2017,4,nm,Eszopiclone,TRUE,0
2017,4,nm,Zaleplon,FALSE,112
2017,4,nm,Zaleplon,TRUE,0
2017,4,nm,Zolpidem Tartrate,FALSE,6814
2017,4,nm,Zolpidem Tartrate,TRUE,0
2017,4,nv,Eszopiclone,FALSE,58
2017,4,nv,Eszopiclone,TRUE,0
2017,4,nv,Zaleplon,FALSE,160
2017,4,nv,Zaleplon,TRUE,0
2017,4,nv,Zolpidem Tartrate,FALSE,9291
2017,4,nv,Zolpidem Tartrate,TRUE,0
2017,4,ny,Eszopiclone,FALSE,1529
2017,4,ny,Eszopiclone,TRUE,0
2017,4,ny,Zaleplon,FALSE,1160
2017,4,ny,Zaleplon,TRUE,0
2017,4,ny,Zolpidem Tartrate,FALSE,90049
2017,4,ny,Zolpidem Tartrate,TRUE,0
2017,4,oh,Eszopiclone,FALSE,1498
2017,4,oh,Eszopiclone,TRUE,0
2017,4,oh,Zaleplon,FALSE,1152
2017,4,oh,Zaleplon,TRUE,0
2017,4,oh,Zolpidem Tartrate,FALSE,34899
2017,4,oh,Zolpidem Tartrate,TRUE,0
2017,4,ok,Eszopiclone,FALSE,559
2017,4,ok,Eszopiclone,TRUE,0
2017,4,ok,Zaleplon,FALSE,123
2017,4,ok,Zaleplon,TRUE,0
2017,4,ok,Zolpidem Tartrate,FALSE,5433
2017,4,ok,Zolpidem Tartrate,TRUE,0
2017,4,or,Eszopiclone,FALSE,60
2017,4,or,Eszopiclone,TRUE,0
2017,4,or,Zaleplon,FALSE,100
2017,4,or,Zaleplon,TRUE,0
2017,4,or,Zolpidem Tartrate,FALSE,5182
2017,4,or,Zolpidem Tartrate,TRUE,0
2017,4,pa,Eszopiclone,FALSE,788
2017,4,pa,Eszopiclone,TRUE,0
2017,4,pa,Zaleplon,FALSE,1160
2017,4,pa,Zaleplon,TRUE,0
2017,4,pa,Zolpidem Tartrate,FALSE,44500
2017,4,pa,Zolpidem Tartrate,TRUE,0
2017,4,ri,Eszopiclone,FALSE,214
2017,4,ri,Eszopiclone,TRUE,0
2017,4,ri,Zaleplon,FALSE,130
2017,4,ri,Zaleplon,TRUE,0
2017,4,ri,Zolpidem Tartrate,FALSE,4431
2017,4,ri,Zolpidem Tartrate,TRUE,0
2017,4,sc,Eszopiclone,FALSE,116
2017,4,sc,Eszopiclone,TRUE,0
2017,4,sc,Zaleplon,FALSE,87
2017,4,sc,Zaleplon,TRUE,0
2017,4,sc,Zolpidem Tartrate,FALSE,4673
2017,4,sc,Zolpidem Tartrate,TRUE,0
2017,4,sd,Eszopiclone,FALSE,60
2017,4,sd,Eszopiclone,TRUE,0
2017,4,sd,Zaleplon,FALSE,47
2017,4,sd,Zaleplon,TRUE,0
2017,4,sd,Zolpidem Tartrate,FALSE,725
2017,4,sd,Zolpidem Tartrate,TRUE,0
2017,4,tn,Eszopiclone,FALSE,81
2017,4,tn,Eszopiclone,TRUE,0
2017,4,tn,Zaleplon,FALSE,93
2017,4,tn,Zaleplon,TRUE,0
2017,4,tn,Zolpidem Tartrate,FALSE,2973
2017,4,tn,Zolpidem Tartrate,TRUE,0
2017,4,tx,Eszopiclone,FALSE,1361
2017,4,tx,Eszopiclone,TRUE,0
2017,4,tx,Zaleplon,FALSE,203
2017,4,tx,Zaleplon,TRUE,0
2017,4,tx,Zolpidem Tartrate,FALSE,26615
2017,4,tx,Zolpidem Tartrate,TRUE,0
2017,4,ut,Eszopiclone,FALSE,143
2017,4,ut,Eszopiclone,TRUE,0
2017,4,ut,Zaleplon,FALSE,56
2017,4,ut,Zaleplon,TRUE,0
2017,4,ut,Zolpidem Tartrate,FALSE,4339
2017,4,ut,Zolpidem Tartrate,TRUE,0
2017,4,va,Eszopiclone,FALSE,287
2017,4,va,Eszopiclone,TRUE,0
2017,4,va,Zaleplon,FALSE,99
2017,4,va,Zaleplon,TRUE,0
2017,4,va,Zolpidem Tartrate,FALSE,8308
2017,4,va,Zolpidem Tartrate,TRUE,0
2017,4,vt,Eszopiclone,FALSE,172
2017,4,vt,Eszopiclone,TRUE,0
2017,4,vt,Zaleplon,FALSE,53
2017,4,vt,Zaleplon,TRUE,0
2017,4,vt,Zolpidem Tartrate,FALSE,2236
2017,4,vt,Zolpidem Tartrate,TRUE,0
2017,4,wa,Eszopiclone,FALSE,381
2017,4,wa,Eszopiclone,TRUE,0
2017,4,wa,Zaleplon,FALSE,595
2017,4,wa,Zaleplon,TRUE,0
2017,4,wa,Zolpidem Tartrate,FALSE,15583
2017,4,wa,Zolpidem Tartrate,TRUE,0
2017,4,wi,Eszopiclone,FALSE,645
2017,4,wi,Eszopiclone,TRUE,0
2017,4,wi,Zaleplon,FALSE,787
2017,4,wi,Zaleplon,TRUE,0
2017,4,wi,Zolpidem Tartrate,FALSE,17757
2017,4,wi,Zolpidem Tartrate,TRUE,0
2017,4,wv,Eszopiclone,FALSE,53
2017,4,wv,Eszopiclone,TRUE,0
2017,4,wv,Zaleplon,TRUE,0
2017,4,wv,Zolpidem Tartrate,FALSE,5567
2017,4,wv,Zolpidem Tartrate,TRUE,0
2017,4,wy,Eszopiclone,TRUE,0
2017,4,wy,Zaleplon,TRUE,0
2017,4,wy,Zolpidem Tartrate,FALSE,413
2017,4,wy,Zolpidem Tartrate,TRUE,0
2018,1,ak,Eszopiclone,FALSE,270
2018,1,ak,Eszopiclone,TRUE,0
2018,1,ak,Zaleplon,FALSE,57
2018,1,ak,Zaleplon,TRUE,0
2018,1,ak,Zolpidem Tartrate,FALSE,2187
2018,1,ak,Zolpidem Tartrate,TRUE,0
2018,1,al,Eszopiclone,FALSE,410
2018,1,al,Eszopiclone,TRUE,0
2018,1,al,Zaleplon,FALSE,19
2018,1,al,Zaleplon,TRUE,0
2018,1,al,Zolpidem Tartrate,FALSE,3431
2018,1,al,Zolpidem Tartrate,TRUE,0
2018,1,ar,Eszopiclone,TRUE,0
2018,1,ar,Zaleplon,FALSE,434
2018,1,ar,Zaleplon,TRUE,0
2018,1,ar,Zolpidem Tartrate,FALSE,6327
2018,1,ar,Zolpidem Tartrate,TRUE,0
2018,1,az,Eszopiclone,FALSE,1340
2018,1,az,Eszopiclone,TRUE,0
2018,1,az,Zaleplon,FALSE,435
2018,1,az,Zaleplon,TRUE,0
2018,1,az,Zolpidem Tartrate,FALSE,15239
2018,1,az,Zolpidem Tartrate,TRUE,0
2018,1,ca,Eszopiclone,FALSE,2372
2018,1,ca,Eszopiclone,TRUE,0
2018,1,ca,Zaleplon,FALSE,865
2018,1,ca,Zaleplon,TRUE,0
2018,1,ca,Zolpidem Tartrate,FALSE,77634
2018,1,ca,Zolpidem Tartrate,TRUE,0
2018,1,co,Eszopiclone,FALSE,2630
2018,1,co,Eszopiclone,TRUE,0
2018,1,co,Zaleplon,FALSE,479
2018,1,co,Zaleplon,TRUE,0
2018,1,co,Zolpidem Tartrate,FALSE,13165
2018,1,co,Zolpidem Tartrate,TRUE,0
2018,1,ct,Eszopiclone,FALSE,938
2018,1,ct,Eszopiclone,TRUE,0
2018,1,ct,Zaleplon,FALSE,133
2018,1,ct,Zaleplon,TRUE,0
2018,1,ct,Zolpidem Tartrate,FALSE,14275
2018,1,ct,Zolpidem Tartrate,TRUE,0
2018,1,dc,Eszopiclone,TRUE,0
2018,1,dc,Zaleplon,TRUE,0
2018,1,dc,Zolpidem Tartrate,FALSE,1768
2018,1,dc,Zolpidem Tartrate,TRUE,0
