year,gennme,prodnme,state,quarter,suppression,totalRX
2019,Zolpidem Tartrate,EDLUAR,WI,1,T,0
2019,Zolpidem Tartrate,INTERMEZZO,WI,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,1,F,15316
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,1,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,WI,1,T,0
2019,Eszopiclone,ESZOPICLONE,WI,2,F,1274
2019,Eszopiclone,ESZOPICLONE,WI,2,T,0
2019,Eszopiclone,LUNESTA,WI,2,T,0
2019,Zaleplon,ZALEPLON,WI,2,F,561
2019,Zaleplon,ZALEPLON,WI,2,T,0
2019,Zolpidem Tartrate,AMBIEN,WI,2,F,14
2019,Zolpidem Tartrate,AMBIEN CR,WI,2,T,0
2019,Zolpidem Tartrate,EDLUAR,WI,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,2,F,14620
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,2,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,WI,2,T,0
2019,Eszopiclone,ESZOPICLONE,WI,3,F,1240
2019,Eszopiclone,ESZOPICLONE,WI,3,T,0
2019,Eszopiclone,LUNESTA,WI,3,T,0
2019,Zaleplon,ZALEPLON,WI,3,F,581
2019,Zaleplon,ZALEPLON,WI,3,T,0
2019,Zolpidem Tartrate,AMBIEN,WI,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,WI,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,3,F,14150
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,3,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,WI,3,T,0
2019,Eszopiclone,ESZOPICLONE,WI,4,F,1292
2019,Eszopiclone,ESZOPICLONE,WI,4,T,0
2019,Eszopiclone,LUNESTA,WI,4,T,0
2019,Zaleplon,ZALEPLON,WI,4,F,562
2019,Zaleplon,ZALEPLON,WI,4,T,0
2019,Zolpidem Tartrate,AMBIEN,WI,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,WI,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,4,F,13754
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,4,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,WI,4,T,0
2019,Eszopiclone,ESZOPICLONE,WV,1,F,19
2019,Eszopiclone,ESZOPICLONE,WV,1,T,0
2019,Zaleplon,ZALEPLON,WV,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,1,F,3771
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,1,T,0
2019,Eszopiclone,ESZOPICLONE,WV,2,F,30
2019,Eszopiclone,ESZOPICLONE,WV,2,T,0
2019,Zaleplon,ZALEPLON,WV,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,2,F,3595
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,2,T,0
2019,Eszopiclone,ESZOPICLONE,WV,3,F,29
2019,Eszopiclone,ESZOPICLONE,WV,3,T,0
2019,Zaleplon,ZALEPLON,WV,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,3,F,3321
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,3,T,0
2019,Eszopiclone,ESZOPICLONE,WV,4,F,13
2019,Eszopiclone,ESZOPICLONE,WV,4,T,0
2019,Zaleplon,ZALEPLON,WV,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,4,F,3363
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,4,T,0
2020,Eszopiclone,ESZOPICLONE,AK,1,F,164
2020,Eszopiclone,ESZOPICLONE,AK,1,T,0
2020,Zaleplon,ZALEPLON,AK,1,F,39
2020,Zaleplon,ZALEPLON,AK,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,1,F,1348
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,1,T,0
2020,Eszopiclone,ESZOPICLONE,AK,2,F,243
2020,Eszopiclone,ESZOPICLONE,AK,2,T,0
2020,Eszopiclone,LUNESTA,AK,2,T,0
2020,Zaleplon,ZALEPLON,AK,2,F,49
2020,Zaleplon,ZALEPLON,AK,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,2,F,1604
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,2,T,0
2020,Eszopiclone,ESZOPICLONE,AK,3,F,208
2020,Eszopiclone,ESZOPICLONE,AK,3,T,0
2020,Eszopiclone,LUNESTA,AK,3,T,0
2020,Zaleplon,ZALEPLON,AK,3,F,71
2020,Zaleplon,ZALEPLON,AK,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,3,F,1554
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,3,T,0
2020,Eszopiclone,ESZOPICLONE,AK,4,F,202
2020,Eszopiclone,ESZOPICLONE,AK,4,T,0
2020,Eszopiclone,LUNESTA,AK,4,T,0
2020,Zaleplon,ZALEPLON,AK,4,F,49
2020,Zaleplon,ZALEPLON,AK,4,T,0
2020,Zolpidem Tartrate,AMBIEN,AK,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,4,F,1329
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,4,T,0
2020,Eszopiclone,ESZOPICLONE,AL,1,F,493
2020,Eszopiclone,ESZOPICLONE,AL,1,T,0
2020,Zaleplon,ZALEPLON,AL,1,T,0
2020,Zolpidem Tartrate,AMBIEN,AL,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,1,F,2377
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,1,T,0
2020,Eszopiclone,ESZOPICLONE,AL,2,F,496
2020,Eszopiclone,ESZOPICLONE,AL,2,T,0
2020,Zaleplon,ZALEPLON,AL,2,T,0
2020,Zolpidem Tartrate,AMBIEN,AL,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,2,F,2142
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,2,T,0
2020,Eszopiclone,ESZOPICLONE,AL,3,F,435
2020,Eszopiclone,ESZOPICLONE,AL,3,T,0
2020,Zaleplon,ZALEPLON,AL,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,3,F,1994
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,3,T,0
2020,Eszopiclone,ESZOPICLONE,AL,4,F,504
2020,Eszopiclone,ESZOPICLONE,AL,4,T,0
2020,Zaleplon,ZALEPLON,AL,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,4,F,2108
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,4,T,0
2020,Eszopiclone,ESZOPICLONE,AR,1,T,0
2020,Zaleplon,ZALEPLON,AR,1,F,447
2020,Zaleplon,ZALEPLON,AR,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,1,F,4955
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,1,T,0
2020,Eszopiclone,ESZOPICLONE,AR,2,T,0
2020,Zaleplon,ZALEPLON,AR,2,F,436
2020,Zaleplon,ZALEPLON,AR,2,T,0
2020,Zolpidem Tartrate,AMBIEN,AR,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,2,F,4790
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,2,T,0
2020,Eszopiclone,ESZOPICLONE,AR,3,T,0
2020,Zaleplon,ZALEPLON,AR,3,F,387
2020,Zaleplon,ZALEPLON,AR,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,3,F,4844
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,3,T,0
2020,Eszopiclone,ESZOPICLONE,AR,4,T,0
2020,Zaleplon,ZALEPLON,AR,4,F,433
2020,Zaleplon,ZALEPLON,AR,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,4,F,5008
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,4,T,0
2020,Eszopiclone,ESZOPICLONE,AZ,1,F,1125
2020,Eszopiclone,ESZOPICLONE,AZ,1,T,0
2020,Zaleplon,ZALEPLON,AZ,1,F,172
2020,Zaleplon,ZALEPLON,AZ,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,1,F,11063
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,1,T,0
2020,Eszopiclone,ESZOPICLONE,AZ,2,F,1238
2020,Eszopiclone,ESZOPICLONE,AZ,2,T,0
2020,Zaleplon,ZALEPLON,AZ,2,F,151
2020,Zaleplon,ZALEPLON,AZ,2,T,0
2020,Zolpidem Tartrate,AMBIEN,AZ,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,AZ,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,2,F,11101
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,2,T,0
2020,Eszopiclone,ESZOPICLONE,AZ,3,F,1481
2020,Eszopiclone,ESZOPICLONE,AZ,3,T,0
2020,Zaleplon,ZALEPLON,AZ,3,F,126
2020,Zaleplon,ZALEPLON,AZ,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,AZ,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,3,F,11320
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,3,T,0
2020,Eszopiclone,ESZOPICLONE,AZ,4,F,1124
2020,Eszopiclone,ESZOPICLONE,AZ,4,T,0
2020,Zaleplon,ZALEPLON,AZ,4,F,88
2020,Zaleplon,ZALEPLON,AZ,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,AZ,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,4,F,8666
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,4,T,0
2020,Eszopiclone,ESZOPICLONE,CA,1,F,2624
2020,Eszopiclone,ESZOPICLONE,CA,1,T,0
2020,Eszopiclone,LUNESTA,CA,1,T,0
2020,Zaleplon,ZALEPLON,CA,1,F,574
2020,Zaleplon,ZALEPLON,CA,1,T,0
2020,Zolpidem Tartrate,AMBIEN,CA,1,F,33
2020,Zolpidem Tartrate,AMBIEN,CA,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CA,1,F,18
2020,Zolpidem Tartrate,AMBIEN CR,CA,1,T,0
2020,Zolpidem Tartrate,EDLUAR,CA,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,1,F,53614
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,1,T,0
2020,Eszopiclone,ESZOPICLONE,CA,2,F,2875
2020,Eszopiclone,ESZOPICLONE,CA,2,T,0
2020,Eszopiclone,LUNESTA,CA,2,T,0
2020,Zaleplon,ZALEPLON,CA,2,F,624
2020,Zaleplon,ZALEPLON,CA,2,T,0
2020,Zolpidem Tartrate,AMBIEN,CA,2,F,38
2020,Zolpidem Tartrate,AMBIEN,CA,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CA,2,F,16
2020,Zolpidem Tartrate,AMBIEN CR,CA,2,T,0
2020,Zolpidem Tartrate,EDLUAR,CA,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,2,F,54095
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,2,T,0
2020,Eszopiclone,ESZOPICLONE,CA,3,F,3017
2020,Eszopiclone,ESZOPICLONE,CA,3,T,0
2020,Eszopiclone,LUNESTA,CA,3,T,0
2020,Zaleplon,ZALEPLON,CA,3,F,624
2020,Zaleplon,ZALEPLON,CA,3,T,0
2020,Zolpidem Tartrate,AMBIEN,CA,3,F,46
2020,Zolpidem Tartrate,AMBIEN,CA,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CA,3,F,15
2020,Zolpidem Tartrate,AMBIEN CR,CA,3,T,0
2020,Zolpidem Tartrate,EDLUAR,CA,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,3,F,53749
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,3,T,0
2020,Eszopiclone,ESZOPICLONE,CA,4,F,2143
2020,Eszopiclone,ESZOPICLONE,CA,4,T,0
2020,Eszopiclone,LUNESTA,CA,4,T,0
2020,Zaleplon,ZALEPLON,CA,4,F,460
2020,Zaleplon,ZALEPLON,CA,4,T,0
2020,Zolpidem Tartrate,AMBIEN,CA,4,F,23
2020,Zolpidem Tartrate,AMBIEN,CA,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CA,4,T,0
2020,Zolpidem Tartrate,EDLUAR,CA,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,4,F,37560
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,4,T,0
2020,Eszopiclone,ESZOPICLONE,CO,1,F,2487
2020,Eszopiclone,ESZOPICLONE,CO,1,T,0
2020,Eszopiclone,LUNESTA,CO,1,T,0
2020,Zaleplon,ZALEPLON,CO,1,F,276
2020,Zaleplon,ZALEPLON,CO,1,T,0
2020,Zolpidem Tartrate,AMBIEN,CO,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,1,F,9699
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,1,T,0
2020,Eszopiclone,ESZOPICLONE,CO,2,F,2456
2020,Eszopiclone,ESZOPICLONE,CO,2,T,0
2020,Eszopiclone,LUNESTA,CO,2,T,0
2020,Zaleplon,ZALEPLON,CO,2,F,295
2020,Zaleplon,ZALEPLON,CO,2,T,0
2020,Zolpidem Tartrate,AMBIEN,CO,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,2,F,9825
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,2,T,0
2020,Eszopiclone,ESZOPICLONE,CO,3,F,2517
2020,Eszopiclone,ESZOPICLONE,CO,3,T,0
2020,Eszopiclone,LUNESTA,CO,3,T,0
2020,Zaleplon,ZALEPLON,CO,3,F,300
2020,Zaleplon,ZALEPLON,CO,3,T,0
2020,Zolpidem Tartrate,AMBIEN,CO,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,3,F,10043
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,3,T,0
2020,Eszopiclone,ESZOPICLONE,CO,4,F,2402
2020,Eszopiclone,ESZOPICLONE,CO,4,T,0
2020,Eszopiclone,LUNESTA,CO,4,T,0
2020,Zaleplon,ZALEPLON,CO,4,F,323
2020,Zaleplon,ZALEPLON,CO,4,T,0
2020,Zolpidem Tartrate,AMBIEN,CO,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,4,F,9852
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,4,T,0
2020,Eszopiclone,ESZOPICLONE,CT,1,F,873
2020,Eszopiclone,ESZOPICLONE,CT,1,T,0
2020,Eszopiclone,LUNESTA,CT,1,F,18
2020,Eszopiclone,LUNESTA,CT,1,T,0
2020,Zaleplon,ZALEPLON,CT,1,F,37
2020,Zaleplon,ZALEPLON,CT,1,T,0
2020,Zolpidem Tartrate,AMBIEN,CT,1,F,43
2020,Zolpidem Tartrate,AMBIEN,CT,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CT,1,F,34
2020,Zolpidem Tartrate,AMBIEN CR,CT,1,T,0
2020,Zolpidem Tartrate,EDLUAR,CT,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,1,F,11497
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,1,T,0
2020,Eszopiclone,ESZOPICLONE,CT,2,F,968
2020,Eszopiclone,ESZOPICLONE,CT,2,T,0
2020,Eszopiclone,LUNESTA,CT,2,F,20
2020,Eszopiclone,LUNESTA,CT,2,T,0
2020,Zaleplon,ZALEPLON,CT,2,F,52
2020,Zaleplon,ZALEPLON,CT,2,T,0
2020,Zolpidem Tartrate,AMBIEN,CT,2,F,49
2020,Zolpidem Tartrate,AMBIEN,CT,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CT,2,F,27
2020,Zolpidem Tartrate,AMBIEN CR,CT,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,2,F,11882
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,2,T,0
2020,Eszopiclone,ESZOPICLONE,CT,3,F,883
2020,Eszopiclone,ESZOPICLONE,CT,3,T,0
2020,Eszopiclone,LUNESTA,CT,3,T,0
2020,Zaleplon,ZALEPLON,CT,3,F,44
2020,Zaleplon,ZALEPLON,CT,3,T,0
2020,Zolpidem Tartrate,AMBIEN,CT,3,F,52
2020,Zolpidem Tartrate,AMBIEN,CT,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CT,3,F,33
2020,Zolpidem Tartrate,AMBIEN CR,CT,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,3,F,11495
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,3,T,0
2020,Eszopiclone,ESZOPICLONE,CT,4,F,886
2020,Eszopiclone,ESZOPICLONE,CT,4,T,0
2020,Eszopiclone,LUNESTA,CT,4,T,0
2020,Zaleplon,ZALEPLON,CT,4,F,50
2020,Zaleplon,ZALEPLON,CT,4,T,0
2020,Zolpidem Tartrate,AMBIEN,CT,4,F,53
2020,Zolpidem Tartrate,AMBIEN,CT,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,CT,4,F,32
2020,Zolpidem Tartrate,AMBIEN CR,CT,4,T,0
2020,Zolpidem Tartrate,EDLUAR,CT,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,4,F,11720
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,4,T,0
2020,Eszopiclone,ESZOPICLONE,DC,1,T,0
2020,Zaleplon,ZALEPLON,DC,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DC,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,1,F,1436
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,1,T,0
2020,Eszopiclone,ESZOPICLONE,DC,2,F,14
2020,Eszopiclone,ESZOPICLONE,DC,2,T,0
2020,Zaleplon,ZALEPLON,DC,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DC,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,2,F,1436
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,2,T,0
2020,Eszopiclone,ESZOPICLONE,DC,3,F,14
2020,Eszopiclone,ESZOPICLONE,DC,3,T,0
2020,Zaleplon,ZALEPLON,DC,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DC,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,3,F,1490
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,3,T,0
2020,Eszopiclone,ESZOPICLONE,DC,4,T,0
2020,Zaleplon,ZALEPLON,DC,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DC,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,4,F,1084
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,4,T,0
2020,Eszopiclone,ESZOPICLONE,DE,1,F,125
2020,Eszopiclone,ESZOPICLONE,DE,1,T,0
2020,Eszopiclone,LUNESTA,DE,1,T,0
2020,Zaleplon,ZALEPLON,DE,1,F,63
2020,Zaleplon,ZALEPLON,DE,1,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DE,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,1,F,2983
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,1,T,0
2020,Eszopiclone,ESZOPICLONE,DE,2,F,114
2020,Eszopiclone,ESZOPICLONE,DE,2,T,0
2020,Eszopiclone,LUNESTA,DE,2,T,0
2020,Zaleplon,ZALEPLON,DE,2,F,65
2020,Zaleplon,ZALEPLON,DE,2,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DE,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,2,F,3099
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,2,T,0
2020,Eszopiclone,ESZOPICLONE,DE,3,F,118
2020,Eszopiclone,ESZOPICLONE,DE,3,T,0
2020,Eszopiclone,LUNESTA,DE,3,T,0
2020,Zaleplon,ZALEPLON,DE,3,F,55
2020,Zaleplon,ZALEPLON,DE,3,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DE,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,3,F,3109
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,3,T,0
2020,Eszopiclone,ESZOPICLONE,DE,4,F,75
2020,Eszopiclone,ESZOPICLONE,DE,4,T,0
2020,Eszopiclone,LUNESTA,DE,4,T,0
2020,Zaleplon,ZALEPLON,DE,4,F,46
2020,Zaleplon,ZALEPLON,DE,4,T,0
2020,Zolpidem Tartrate,AMBIEN CR,DE,4,F,13
2020,Zolpidem Tartrate,AMBIEN CR,DE,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,4,F,2786
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,4,T,0
2020,Eszopiclone,ESZOPICLONE,FL,1,F,63
2020,Eszopiclone,ESZOPICLONE,FL,1,T,0
2020,Eszopiclone,LUNESTA,FL,1,T,0
2020,Zaleplon,ZALEPLON,FL,1,F,147
2020,Zaleplon,ZALEPLON,FL,1,T,0
2020,Zolpidem Tartrate,AMBIEN,FL,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,1,F,13358
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,1,T,0
2020,Eszopiclone,ESZOPICLONE,FL,2,F,74
2020,Eszopiclone,ESZOPICLONE,FL,2,T,0
2020,Eszopiclone,LUNESTA,FL,2,T,0
2020,Zaleplon,ZALEPLON,FL,2,F,108
2020,Zaleplon,ZALEPLON,FL,2,T,0
2020,Zolpidem Tartrate,AMBIEN,FL,2,F,18
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,2,F,13558
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,2,T,0
2020,Eszopiclone,ESZOPICLONE,FL,3,F,71
2020,Eszopiclone,ESZOPICLONE,FL,3,T,0
2020,Zaleplon,ZALEPLON,FL,3,F,103
2020,Zaleplon,ZALEPLON,FL,3,T,0
2020,Zolpidem Tartrate,AMBIEN,FL,3,F,19
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,3,F,13955
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,3,T,0
2020,Eszopiclone,ESZOPICLONE,FL,4,F,67
2020,Eszopiclone,ESZOPICLONE,FL,4,T,0
2020,Zaleplon,ZALEPLON,FL,4,F,186
2020,Zaleplon,ZALEPLON,FL,4,T,0
2020,Zolpidem Tartrate,AMBIEN,FL,4,T,0
2020,Zolpidem Tartrate,EDLUAR,FL,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,4,F,13928
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,4,T,0
2020,Eszopiclone,ESZOPICLONE,HI,1,F,19
2020,Eszopiclone,ESZOPICLONE,HI,1,T,0
2020,Zolpidem Tartrate,AMBIEN,HI,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,1,F,2320
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,1,T,0
2020,Eszopiclone,ESZOPICLONE,HI,2,F,18
2020,Eszopiclone,ESZOPICLONE,HI,2,T,0
2020,Zolpidem Tartrate,AMBIEN,HI,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,2,F,2351
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,2,T,0
2020,Eszopiclone,ESZOPICLONE,HI,3,F,17
2020,Eszopiclone,ESZOPICLONE,HI,3,T,0
2020,Zaleplon,ZALEPLON,HI,3,T,0
2020,Zolpidem Tartrate,AMBIEN,HI,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,3,F,2446
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,3,T,0
2020,Eszopiclone,ESZOPICLONE,HI,4,F,21
2020,Eszopiclone,ESZOPICLONE,HI,4,T,0
2020,Eszopiclone,LUNESTA,HI,4,T,0
2020,Zaleplon,ZALEPLON,HI,4,T,0
2020,Zolpidem Tartrate,AMBIEN,HI,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,4,F,2319
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,4,T,0
2020,Eszopiclone,ESZOPICLONE,IA,1,F,565
2020,Eszopiclone,ESZOPICLONE,IA,1,T,0
2020,Zaleplon,ZALEPLON,IA,1,F,194
2020,Zaleplon,ZALEPLON,IA,1,T,0
2020,Zolpidem Tartrate,EDLUAR,IA,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,1,F,3156
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,1,T,0
2020,Eszopiclone,ESZOPICLONE,IA,2,F,562
2020,Eszopiclone,ESZOPICLONE,IA,2,T,0
2020,Zaleplon,ZALEPLON,IA,2,F,193
2020,Zaleplon,ZALEPLON,IA,2,T,0
2020,Zolpidem Tartrate,EDLUAR,IA,2,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,2,F,3135
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,2,T,0
2020,Eszopiclone,ESZOPICLONE,IA,3,F,1413
2020,Eszopiclone,ESZOPICLONE,IA,3,T,0
2020,Zaleplon,ZALEPLON,IA,3,F,391
2020,Zaleplon,ZALEPLON,IA,3,T,0
2020,Zolpidem Tartrate,EDLUAR,IA,3,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,3,F,7799
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,3,T,0
2020,Eszopiclone,ESZOPICLONE,IA,4,F,1210
2020,Eszopiclone,ESZOPICLONE,IA,4,T,0
2020,Eszopiclone,LUNESTA,IA,4,T,0
2020,Zaleplon,ZALEPLON,IA,4,F,350
2020,Zaleplon,ZALEPLON,IA,4,T,0
2020,Zolpidem Tartrate,AMBIEN,IA,4,T,0
2020,Zolpidem Tartrate,EDLUAR,IA,4,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,4,F,6544
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,4,T,0
2020,Eszopiclone,ESZOPICLONE,ID,1,F,216
2020,Eszopiclone,ESZOPICLONE,ID,1,T,0
2020,Eszopiclone,LUNESTA,ID,1,T,0
2020,Zaleplon,ZALEPLON,ID,1,F,27
2020,Zaleplon,ZALEPLON,ID,1,T,0
2020,Zolpidem Tartrate,AMBIEN,ID,1,T,0
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,1,F,3806
2020,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,1,T,0
2020,Eszopiclone,ESZOPICLONE,ID,2,F,317
2020,Eszopiclone,ESZOPICLONE,ID,2,T,0
