year,gennme,prodnme,state,quarter,totalRXImputed
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SD,3,851
2017,Eszopiclone,ESZOPICLONE,SD,4,220
2017,Zaleplon,ZALEPLON,SD,4,67
2017,Zolpidem Tartrate,AMBIEN,SD,4,10
2017,Zolpidem Tartrate,AMBIEN CR,SD,4,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,SD,4,895
2017,Eszopiclone,ESZOPICLONE,TN,1,162
2017,Zaleplon,ZALEPLON,TN,1,185
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,1,3881
2017,Eszopiclone,ESZOPICLONE,TN,2,170
2017,Zaleplon,ZALEPLON,TN,2,157
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,2,3363
2017,Eszopiclone,ESZOPICLONE,TN,3,141
2017,Zaleplon,ZALEPLON,TN,3,136
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,3,3299
2017,Eszopiclone,ESZOPICLONE,TN,4,321
2017,Zaleplon,ZALEPLON,TN,4,133
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TN,4,3083
2017,Eszopiclone,ESZOPICLONE,TX,1,1447
2017,Eszopiclone,LUNESTA,TX,1,80
2017,Zaleplon,SONATA,TX,1,10
2017,Zaleplon,ZALEPLON,TX,1,238
2017,Zolpidem Tartrate,AMBIEN,TX,1,107
2017,Zolpidem Tartrate,AMBIEN CR,TX,1,94
2017,Zolpidem Tartrate,EDLUAR,TX,1,20
2017,Zolpidem Tartrate,INTERMEZZO,TX,1,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,1,29201
2017,Eszopiclone,ESZOPICLONE,TX,2,1371
2017,Eszopiclone,LUNESTA,TX,2,111
2017,Zaleplon,SONATA,TX,2,10
2017,Zaleplon,ZALEPLON,TX,2,217
2017,Zolpidem Tartrate,AMBIEN,TX,2,104
2017,Zolpidem Tartrate,AMBIEN CR,TX,2,84
2017,Zolpidem Tartrate,EDLUAR,TX,2,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,2,28141
2017,Eszopiclone,ESZOPICLONE,TX,3,1455
2017,Eszopiclone,LUNESTA,TX,3,85
2017,Zaleplon,ZALEPLON,TX,3,218
2017,Zolpidem Tartrate,AMBIEN,TX,3,105
2017,Zolpidem Tartrate,AMBIEN CR,TX,3,94
2017,Zolpidem Tartrate,EDLUAR,TX,3,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,3,27627
2017,Eszopiclone,ESZOPICLONE,TX,4,1453
2017,Eszopiclone,LUNESTA,TX,4,58
2017,Zaleplon,ZALEPLON,TX,4,253
2017,Zolpidem Tartrate,AMBIEN,TX,4,105
2017,Zolpidem Tartrate,AMBIEN CR,TX,4,86
2017,Zolpidem Tartrate,EDLUAR,TX,4,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,TX,4,26694
2017,Eszopiclone,ESZOPICLONE,UT,1,412
2017,Zaleplon,ZALEPLON,UT,1,144
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,1,5075
2017,Eszopiclone,ESZOPICLONE,UT,2,438
2017,Zaleplon,ZALEPLON,UT,2,143
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,2,5069
2017,Eszopiclone,ESZOPICLONE,UT,3,465
2017,Zaleplon,ZALEPLON,UT,3,159
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,3,4842
2017,Eszopiclone,ESZOPICLONE,UT,4,383
2017,Zaleplon,ZALEPLON,UT,4,126
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,UT,4,4529
2017,Eszopiclone,ESZOPICLONE,VA,1,640
2017,Eszopiclone,LUNESTA,VA,1,20
2017,Zaleplon,ZALEPLON,VA,1,165
2017,Zolpidem Tartrate,AMBIEN,VA,1,20
2017,Zolpidem Tartrate,AMBIEN CR,VA,1,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,1,9711
2017,Eszopiclone,ESZOPICLONE,VA,2,663
2017,Eszopiclone,LUNESTA,VA,2,10
2017,Zaleplon,SONATA,VA,2,10
2017,Zaleplon,ZALEPLON,VA,2,184
2017,Zolpidem Tartrate,AMBIEN,VA,2,10
2017,Zolpidem Tartrate,AMBIEN CR,VA,2,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,2,8908
2017,Eszopiclone,ESZOPICLONE,VA,3,615
2017,Eszopiclone,LUNESTA,VA,3,10
2017,Zaleplon,ZALEPLON,VA,3,163
2017,Zolpidem Tartrate,AMBIEN,VA,3,10
2017,Zolpidem Tartrate,AMBIEN CR,VA,3,30
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,3,8895
2017,Eszopiclone,ESZOPICLONE,VA,4,657
2017,Eszopiclone,LUNESTA,VA,4,10
2017,Zaleplon,ZALEPLON,VA,4,179
2017,Zolpidem Tartrate,AMBIEN,VA,4,10
2017,Zolpidem Tartrate,AMBIEN CR,VA,4,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VA,4,8550
2017,Eszopiclone,ESZOPICLONE,VT,1,203
2017,Eszopiclone,LUNESTA,VT,1,132
2017,Zaleplon,ZALEPLON,VT,1,106
2017,Zolpidem Tartrate,AMBIEN,VT,1,19
2017,Zolpidem Tartrate,AMBIEN CR,VT,1,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,1,2535
2017,Eszopiclone,ESZOPICLONE,VT,2,201
2017,Eszopiclone,LUNESTA,VT,2,70
2017,Zaleplon,ZALEPLON,VT,2,78
2017,Zolpidem Tartrate,AMBIEN,VT,2,29
2017,Zolpidem Tartrate,AMBIEN CR,VT,2,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,2,2460
2017,Eszopiclone,ESZOPICLONE,VT,3,227
2017,Eszopiclone,LUNESTA,VT,3,48
2017,Zaleplon,ZALEPLON,VT,3,94
2017,Zolpidem Tartrate,AMBIEN,VT,3,27
2017,Zolpidem Tartrate,AMBIEN CR,VT,3,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,3,2308
2017,Eszopiclone,ESZOPICLONE,VT,4,276
2017,Eszopiclone,LUNESTA,VT,4,46
2017,Zaleplon,ZALEPLON,VT,4,73
2017,Zolpidem Tartrate,AMBIEN,VT,4,20
2017,Zolpidem Tartrate,AMBIEN CR,VT,4,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,VT,4,2296
2017,Eszopiclone,ESZOPICLONE,WA,1,576
2017,Eszopiclone,LUNESTA,WA,1,10
2017,Zaleplon,ZALEPLON,WA,1,532
2017,Zolpidem Tartrate,AMBIEN,WA,1,10
2017,Zolpidem Tartrate,AMBIEN CR,WA,1,25
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,1,18216
2017,Eszopiclone,ESZOPICLONE,WA,2,582
2017,Eszopiclone,LUNESTA,WA,2,10
2017,Zaleplon,ZALEPLON,WA,2,563
2017,Zolpidem Tartrate,AMBIEN,WA,2,10
2017,Zolpidem Tartrate,AMBIEN CR,WA,2,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,2,16748
2017,Eszopiclone,ESZOPICLONE,WA,3,750
2017,Eszopiclone,LUNESTA,WA,3,10
2017,Zaleplon,ZALEPLON,WA,3,791
2017,Zolpidem Tartrate,AMBIEN,WA,3,10
2017,Zolpidem Tartrate,AMBIEN CR,WA,3,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,3,21627
2017,Eszopiclone,ESZOPICLONE,WA,4,511
2017,Eszopiclone,LUNESTA,WA,4,10
2017,Zaleplon,ZALEPLON,WA,4,615
2017,Zolpidem Tartrate,AMBIEN,WA,4,10
2017,Zolpidem Tartrate,AMBIEN CR,WA,4,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WA,4,15743
2017,Eszopiclone,ESZOPICLONE,WI,1,842
2017,Eszopiclone,LUNESTA,WI,1,59
2017,Zaleplon,ZALEPLON,WI,1,800
2017,Zolpidem Tartrate,AMBIEN,WI,1,10
2017,Zolpidem Tartrate,AMBIEN CR,WI,1,10
2017,Zolpidem Tartrate,EDLUAR,WI,1,20
2017,Zolpidem Tartrate,INTERMEZZO,WI,1,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,1,20301
2017,Eszopiclone,ESZOPICLONE,WI,2,882
2017,Eszopiclone,LUNESTA,WI,2,38
2017,Zaleplon,ZALEPLON,WI,2,820
2017,Zolpidem Tartrate,AMBIEN,WI,2,10
2017,Zolpidem Tartrate,AMBIEN CR,WI,2,10
2017,Zolpidem Tartrate,EDLUAR,WI,2,10
2017,Zolpidem Tartrate,INTERMEZZO,WI,2,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,2,19345
2017,Eszopiclone,ESZOPICLONE,WI,3,811
2017,Eszopiclone,LUNESTA,WI,3,30
2017,Zaleplon,ZALEPLON,WI,3,793
2017,Zolpidem Tartrate,AMBIEN,WI,3,10
2017,Zolpidem Tartrate,AMBIEN CR,WI,3,10
2017,Zolpidem Tartrate,EDLUAR,WI,3,10
2017,Zolpidem Tartrate,INTERMEZZO,WI,3,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,3,18348
2017,Eszopiclone,ESZOPICLONE,WI,4,822
2017,Eszopiclone,LUNESTA,WI,4,33
2017,Zaleplon,ZALEPLON,WI,4,817
2017,Zolpidem Tartrate,AMBIEN,WI,4,10
2017,Zolpidem Tartrate,AMBIEN CR,WI,4,10
2017,Zolpidem Tartrate,EDLUAR,WI,4,10
2017,Zolpidem Tartrate,INTERMEZZO,WI,4,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WI,4,17907
2017,Eszopiclone,ESZOPICLONE,WV,1,329
2017,Eszopiclone,LUNESTA,WV,1,20
2017,Zaleplon,ZALEPLON,WV,1,60
2017,Zolpidem Tartrate,AMBIEN,WV,1,10
2017,Zolpidem Tartrate,EDLUAR,WV,1,20
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,1,9783
2017,Eszopiclone,ESZOPICLONE,WV,2,324
2017,Eszopiclone,LUNESTA,WV,2,10
2017,Zaleplon,ZALEPLON,WV,2,50
2017,Zolpidem Tartrate,AMBIEN,WV,2,10
2017,Zolpidem Tartrate,EDLUAR,WV,2,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,2,10277
2017,Eszopiclone,ESZOPICLONE,WV,3,147
2017,Zaleplon,ZALEPLON,WV,3,20
2017,Zolpidem Tartrate,EDLUAR,WV,3,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,3,4213
2017,Eszopiclone,ESZOPICLONE,WV,4,173
2017,Zaleplon,ZALEPLON,WV,4,20
2017,Zolpidem Tartrate,EDLUAR,WV,4,10
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WV,4,5637
2017,Eszopiclone,ESZOPICLONE,WY,1,120
2017,Zaleplon,ZALEPLON,WY,1,47
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,1,641
2017,Eszopiclone,ESZOPICLONE,WY,2,120
2017,Zaleplon,ZALEPLON,WY,2,30
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,2,632
2017,Eszopiclone,ESZOPICLONE,WY,3,90
2017,Zaleplon,ZALEPLON,WY,3,40
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,3,577
2017,Eszopiclone,ESZOPICLONE,WY,4,80
2017,Zaleplon,ZALEPLON,WY,4,30
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,WY,4,553
2018,Eszopiclone,ESZOPICLONE,AK,1,420
2018,Eszopiclone,LUNESTA,AK,1,10
2018,Zaleplon,ZALEPLON,AK,1,97
2018,Zolpidem Tartrate,AMBIEN CR,AK,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,1,2277
2018,Eszopiclone,ESZOPICLONE,AK,2,355
2018,Eszopiclone,LUNESTA,AK,2,10
2018,Zaleplon,ZALEPLON,AK,2,76
2018,Zolpidem Tartrate,AMBIEN CR,AK,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,2,1743
2018,Eszopiclone,ESZOPICLONE,AK,3,411
2018,Eszopiclone,LUNESTA,AK,3,10
2018,Zaleplon,ZALEPLON,AK,3,119
2018,Zolpidem Tartrate,AMBIEN CR,AK,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,3,2539
2018,Eszopiclone,ESZOPICLONE,AK,4,330
2018,Zaleplon,ZALEPLON,AK,4,96
2018,Zolpidem Tartrate,AMBIEN CR,AK,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AK,4,1956
2018,Eszopiclone,ESZOPICLONE,AL,1,580
2018,Zaleplon,ZALEPLON,AL,1,59
2018,Zolpidem Tartrate,AMBIEN,AL,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,1,3511
2018,Eszopiclone,ESZOPICLONE,AL,2,599
2018,Zaleplon,ZALEPLON,AL,2,64
2018,Zolpidem Tartrate,AMBIEN,AL,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,2,3248
2018,Eszopiclone,ESZOPICLONE,AL,3,601
2018,Zaleplon,ZALEPLON,AL,3,74
2018,Zolpidem Tartrate,AMBIEN,AL,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,3,3194
2018,Eszopiclone,ESZOPICLONE,AL,4,632
2018,Zaleplon,ZALEPLON,AL,4,96
2018,Zolpidem Tartrate,AMBIEN,AL,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AL,4,3064
2018,Eszopiclone,ESZOPICLONE,AR,1,80
2018,Zaleplon,ZALEPLON,AR,1,454
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,1,6387
2018,Eszopiclone,ESZOPICLONE,AR,2,50
2018,Zaleplon,ZALEPLON,AR,2,481
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,2,6161
2018,Eszopiclone,ESZOPICLONE,AR,3,70
2018,Zaleplon,ZALEPLON,AR,3,481
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,3,6049
2018,Eszopiclone,ESZOPICLONE,AR,4,60
2018,Zaleplon,ZALEPLON,AR,4,424
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AR,4,6200
2018,Eszopiclone,ESZOPICLONE,AZ,1,1470
2018,Eszopiclone,LUNESTA,AZ,1,10
2018,Zaleplon,ZALEPLON,AZ,1,445
2018,Zolpidem Tartrate,AMBIEN,AZ,1,20
2018,Zolpidem Tartrate,AMBIEN CR,AZ,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,1,15449
2018,Eszopiclone,ESZOPICLONE,AZ,2,1658
2018,Eszopiclone,LUNESTA,AZ,2,10
2018,Zaleplon,ZALEPLON,AZ,2,405
2018,Zolpidem Tartrate,AMBIEN,AZ,2,20
2018,Zolpidem Tartrate,AMBIEN CR,AZ,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,2,14186
2018,Zolpidem Tartrate,ZOLPIMIST,AZ,2,10
2018,Eszopiclone,ESZOPICLONE,AZ,3,1227
2018,Eszopiclone,LUNESTA,AZ,3,10
2018,Zaleplon,ZALEPLON,AZ,3,321
2018,Zolpidem Tartrate,AMBIEN,AZ,3,10
2018,Zolpidem Tartrate,EDLUAR,AZ,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,3,13735
2018,Eszopiclone,ESZOPICLONE,AZ,4,1030
2018,Eszopiclone,LUNESTA,AZ,4,10
2018,Zaleplon,ZALEPLON,AZ,4,303
2018,Zolpidem Tartrate,AMBIEN,AZ,4,10
2018,Zolpidem Tartrate,EDLUAR,AZ,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,4,13175
2018,Eszopiclone,ESZOPICLONE,CA,1,2613
2018,Eszopiclone,LUNESTA,CA,1,30
2018,Zaleplon,ZALEPLON,CA,1,876
2018,Zolpidem Tartrate,AMBIEN,CA,1,75
2018,Zolpidem Tartrate,AMBIEN CR,CA,1,78
2018,Zolpidem Tartrate,INTERMEZZO,CA,1,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,1,77957
2018,Zolpidem Tartrate,ZOLPIMIST,CA,1,10
2018,Eszopiclone,ESZOPICLONE,CA,2,2816
2018,Eszopiclone,LUNESTA,CA,2,40
2018,Zaleplon,ZALEPLON,CA,2,921
2018,Zolpidem Tartrate,AMBIEN,CA,2,74
2018,Zolpidem Tartrate,AMBIEN CR,CA,2,76
2018,Zolpidem Tartrate,INTERMEZZO,CA,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,2,70371
2018,Zolpidem Tartrate,ZOLPIMIST,CA,2,10
2018,Eszopiclone,ESZOPICLONE,CA,3,2873
2018,Eszopiclone,LUNESTA,CA,3,40
2018,Zaleplon,ZALEPLON,CA,3,812
2018,Zolpidem Tartrate,AMBIEN,CA,3,57
2018,Zolpidem Tartrate,AMBIEN CR,CA,3,53
2018,Zolpidem Tartrate,EDLUAR,CA,3,10
2018,Zolpidem Tartrate,INTERMEZZO,CA,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,3,66579
2018,Eszopiclone,ESZOPICLONE,CA,4,2956
2018,Eszopiclone,LUNESTA,CA,4,30
2018,Zaleplon,ZALEPLON,CA,4,795
2018,Zolpidem Tartrate,AMBIEN,CA,4,62
2018,Zolpidem Tartrate,AMBIEN CR,CA,4,52
2018,Zolpidem Tartrate,EDLUAR,CA,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,4,67921
2018,Eszopiclone,ESZOPICLONE,CO,1,2870
2018,Eszopiclone,LUNESTA,CO,1,20
2018,Zaleplon,ZALEPLON,CO,1,529
2018,Zolpidem Tartrate,AMBIEN,CO,1,20
2018,Zolpidem Tartrate,AMBIEN CR,CO,1,10
2018,Zolpidem Tartrate,EDLUAR,CO,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,1,13345
2018,Eszopiclone,ESZOPICLONE,CO,2,2958
2018,Eszopiclone,LUNESTA,CO,2,20
2018,Zaleplon,ZALEPLON,CO,2,497
2018,Zolpidem Tartrate,AMBIEN,CO,2,20
2018,Zolpidem Tartrate,AMBIEN CR,CO,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,2,12732
2018,Eszopiclone,ESZOPICLONE,CO,3,2716
2018,Eszopiclone,LUNESTA,CO,3,20
2018,Zaleplon,ZALEPLON,CO,3,481
2018,Zolpidem Tartrate,AMBIEN,CO,3,20
2018,Zolpidem Tartrate,AMBIEN CR,CO,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,3,11880
2018,Eszopiclone,ESZOPICLONE,CO,4,2965
2018,Eszopiclone,LUNESTA,CO,4,20
2018,Zaleplon,ZALEPLON,CO,4,506
2018,Zolpidem Tartrate,AMBIEN,CO,4,20
2018,Zolpidem Tartrate,AMBIEN CR,CO,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,4,12219
2018,Eszopiclone,ESZOPICLONE,CT,1,1026
2018,Eszopiclone,LUNESTA,CT,1,42
2018,Zaleplon,ZALEPLON,CT,1,153
2018,Zolpidem Tartrate,AMBIEN,CT,1,66
2018,Zolpidem Tartrate,AMBIEN CR,CT,1,44
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,1,14265
2018,Eszopiclone,ESZOPICLONE,CT,2,987
2018,Eszopiclone,LUNESTA,CT,2,52
2018,Zaleplon,SONATA,CT,2,10
2018,Zaleplon,ZALEPLON,CT,2,150
2018,Zolpidem Tartrate,AMBIEN,CT,2,60
2018,Zolpidem Tartrate,AMBIEN CR,CT,2,35
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,2,13959
2018,Eszopiclone,ESZOPICLONE,CT,3,942
2018,Eszopiclone,LUNESTA,CT,3,52
2018,Zaleplon,ZALEPLON,CT,3,142
2018,Zolpidem Tartrate,AMBIEN,CT,3,61
2018,Zolpidem Tartrate,AMBIEN CR,CT,3,43
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,3,13502
2018,Zolpidem Tartrate,ZOLPIMIST,CT,3,10
2018,Eszopiclone,ESZOPICLONE,CT,4,999
2018,Eszopiclone,LUNESTA,CT,4,54
2018,Zaleplon,ZALEPLON,CT,4,122
2018,Zolpidem Tartrate,AMBIEN,CT,4,61
2018,Zolpidem Tartrate,AMBIEN CR,CT,4,44
2018,Zolpidem Tartrate,INTERMEZZO,CT,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,4,13301
2018,Zolpidem Tartrate,ZOLPIMIST,CT,4,20
2018,Eszopiclone,ESZOPICLONE,DC,1,160
2018,Zaleplon,ZALEPLON,DC,1,60
2018,Zolpidem Tartrate,AMBIEN CR,DC,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,1,2008
2018,Eszopiclone,ESZOPICLONE,DC,2,140
2018,Zaleplon,ZALEPLON,DC,2,50
2018,Zolpidem Tartrate,AMBIEN CR,DC,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,2,1964
2018,Eszopiclone,ESZOPICLONE,DC,3,100
2018,Zaleplon,ZALEPLON,DC,3,50
2018,Zolpidem Tartrate,AMBIEN CR,DC,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,3,1865
2018,Eszopiclone,ESZOPICLONE,DC,4,110
2018,Zaleplon,ZALEPLON,DC,4,60
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,4,1896
2018,Eszopiclone,ESZOPICLONE,DE,1,239
2018,Eszopiclone,LUNESTA,DE,1,10
2018,Zaleplon,ZALEPLON,DE,1,58
2018,Zolpidem Tartrate,AMBIEN,DE,1,10
2018,Zolpidem Tartrate,AMBIEN CR,DE,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,1,3826
2018,Eszopiclone,ESZOPICLONE,DE,2,278
2018,Eszopiclone,LUNESTA,DE,2,10
2018,Zaleplon,ZALEPLON,DE,2,103
2018,Zolpidem Tartrate,AMBIEN CR,DE,2,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,2,3900
2018,Eszopiclone,ESZOPICLONE,DE,3,264
2018,Eszopiclone,LUNESTA,DE,3,10
2018,Zaleplon,ZALEPLON,DE,3,97
2018,Zolpidem Tartrate,AMBIEN CR,DE,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,3,3604
2018,Eszopiclone,ESZOPICLONE,DE,4,235
2018,Eszopiclone,LUNESTA,DE,4,10
2018,Zaleplon,ZALEPLON,DE,4,102
2018,Zolpidem Tartrate,AMBIEN CR,DE,4,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,4,3435
2018,Eszopiclone,ESZOPICLONE,FL,1,212
2018,Eszopiclone,LUNESTA,FL,1,20
2018,Zaleplon,ZALEPLON,FL,1,60
2018,Zolpidem Tartrate,AMBIEN,FL,1,16
2018,Zolpidem Tartrate,INTERMEZZO,FL,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,1,23896
2018,Eszopiclone,ESZOPICLONE,FL,2,191
2018,Eszopiclone,LUNESTA,FL,2,10
2018,Zaleplon,ZALEPLON,FL,2,53
2018,Zolpidem Tartrate,AMBIEN,FL,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,2,23186
2018,Eszopiclone,ESZOPICLONE,FL,3,185
2018,Eszopiclone,LUNESTA,FL,3,20
2018,Zaleplon,ZALEPLON,FL,3,59
2018,Zolpidem Tartrate,AMBIEN,FL,3,10
2018,Zolpidem Tartrate,AMBIEN CR,FL,3,10
2018,Zolpidem Tartrate,INTERMEZZO,FL,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,3,21171
2018,Eszopiclone,ESZOPICLONE,FL,4,229
2018,Eszopiclone,LUNESTA,FL,4,10
2018,Zaleplon,ZALEPLON,FL,4,60
2018,Zolpidem Tartrate,AMBIEN,FL,4,10
2018,Zolpidem Tartrate,INTERMEZZO,FL,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,4,19550
2018,Eszopiclone,ESZOPICLONE,HI,1,124
2018,Zolpidem Tartrate,AMBIEN,HI,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,1,3388
2018,Eszopiclone,ESZOPICLONE,HI,2,94
2018,Zaleplon,ZALEPLON,HI,2,10
2018,Zolpidem Tartrate,AMBIEN,HI,2,10
2018,Zolpidem Tartrate,AMBIEN CR,HI,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,2,3268
2018,Eszopiclone,ESZOPICLONE,HI,3,95
2018,Zaleplon,ZALEPLON,HI,3,20
2018,Zolpidem Tartrate,AMBIEN,HI,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,3,2888
2018,Eszopiclone,ESZOPICLONE,HI,4,68
2018,Zaleplon,ZALEPLON,HI,4,30
2018,Zolpidem Tartrate,AMBIEN,HI,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,4,2454
2018,Eszopiclone,ESZOPICLONE,IA,1,722
2018,Zaleplon,ZALEPLON,IA,1,315
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,1,4280
2018,Eszopiclone,ESZOPICLONE,IA,2,706
2018,Zaleplon,ZALEPLON,IA,2,360
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,2,4253
2018,Eszopiclone,ESZOPICLONE,IA,3,678
2018,Zaleplon,ZALEPLON,IA,3,338
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,3,3904
2018,Eszopiclone,ESZOPICLONE,IA,4,740
2018,Zaleplon,ZALEPLON,IA,4,339
2018,Zolpidem Tartrate,AMBIEN,IA,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,4,3994
2018,Eszopiclone,ESZOPICLONE,ID,1,337
2018,Eszopiclone,LUNESTA,ID,1,20
2018,Zaleplon,ZALEPLON,ID,1,81
2018,Zolpidem Tartrate,AMBIEN,ID,1,10
2018,Zolpidem Tartrate,INTERMEZZO,ID,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,1,3275
2018,Eszopiclone,ESZOPICLONE,ID,2,299
2018,Eszopiclone,LUNESTA,ID,2,20
2018,Zaleplon,ZALEPLON,ID,2,75
2018,Zolpidem Tartrate,AMBIEN,ID,2,10
2018,Zolpidem Tartrate,INTERMEZZO,ID,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,2,3070
2018,Eszopiclone,ESZOPICLONE,ID,3,300
2018,Eszopiclone,LUNESTA,ID,3,20
2018,Zaleplon,ZALEPLON,ID,3,74
2018,Zolpidem Tartrate,AMBIEN,ID,3,10
2018,Zolpidem Tartrate,INTERMEZZO,ID,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,3,2975
2018,Eszopiclone,ESZOPICLONE,ID,4,350
2018,Eszopiclone,LUNESTA,ID,4,20
2018,Zaleplon,ZALEPLON,ID,4,85
2018,Zolpidem Tartrate,AMBIEN,ID,4,10
2018,Zolpidem Tartrate,INTERMEZZO,ID,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,4,3117
2018,Eszopiclone,ESZOPICLONE,IL,1,444
