state,year,quarter,suppression_used,total_prescriptions
or,2019,4,FALSE,3896
or,2019,4,TRUE,0
or,2020,1,NA,4021
pa,2017,1,FALSE,52225
pa,2017,1,TRUE,0
pa,2017,2,FALSE,67126
pa,2017,2,TRUE,0
pa,2017,3,FALSE,47877
pa,2017,3,TRUE,0
pa,2017,4,FALSE,46448
pa,2017,4,TRUE,0
pa,2018,1,FALSE,46112
pa,2018,1,TRUE,0
pa,2018,2,FALSE,44227
pa,2018,2,TRUE,0
pa,2018,3,FALSE,42362
pa,2018,3,TRUE,0
pa,2018,4,FALSE,40871
pa,2018,4,TRUE,0
pa,2019,1,FALSE,37774
pa,2019,1,TRUE,0
pa,2019,2,FALSE,35260
pa,2019,2,TRUE,0
pa,2019,3,FALSE,33088
pa,2019,3,TRUE,0
pa,2019,4,FALSE,33018
pa,2019,4,TRUE,0
pa,2020,1,NA,30665
ri,2017,1,FALSE,5016
ri,2017,1,TRUE,0
ri,2017,2,FALSE,5147
ri,2017,2,TRUE,0
ri,2017,3,FALSE,5154
ri,2017,3,TRUE,0
ri,2017,4,FALSE,4775
ri,2017,4,TRUE,0
ri,2018,1,FALSE,4738
ri,2018,1,TRUE,0
ri,2018,2,FALSE,4578
ri,2018,2,TRUE,0
ri,2018,3,FALSE,4623
ri,2018,3,TRUE,0
ri,2018,4,FALSE,4464
ri,2018,4,TRUE,0
ri,2019,1,FALSE,4206
ri,2019,1,TRUE,0
ri,2019,2,FALSE,4195
ri,2019,2,TRUE,0
ri,2019,3,FALSE,3847
ri,2019,3,TRUE,0
ri,2019,4,FALSE,3419
ri,2019,4,TRUE,0
ri,2020,1,NA,3646
sc,2017,1,FALSE,4251
sc,2017,1,TRUE,0
sc,2017,2,FALSE,4082
sc,2017,2,TRUE,0
sc,2017,3,FALSE,4687
sc,2017,3,TRUE,0
sc,2017,4,FALSE,4876
sc,2017,4,TRUE,0
sc,2018,1,FALSE,5010
sc,2018,1,TRUE,0
sc,2018,2,FALSE,3028
sc,2018,2,TRUE,0
sc,2018,3,FALSE,2751
sc,2018,3,TRUE,0
sc,2018,4,FALSE,2727
sc,2018,4,TRUE,0
sc,2019,1,FALSE,1996
sc,2019,1,TRUE,0
sc,2019,2,FALSE,1581
sc,2019,2,TRUE,0
sc,2019,3,FALSE,3124
sc,2019,3,TRUE,0
sc,2019,4,FALSE,3386
sc,2019,4,TRUE,0
sc,2020,1,NA,2522
sd,2017,1,FALSE,917
sd,2017,1,TRUE,0
sd,2017,2,FALSE,825
sd,2017,2,TRUE,0
sd,2017,3,FALSE,765
sd,2017,3,TRUE,0
sd,2017,4,FALSE,832
sd,2017,4,TRUE,0
sd,2018,1,FALSE,829
sd,2018,1,TRUE,0
sd,2018,2,FALSE,831
sd,2018,2,TRUE,0
sd,2018,3,FALSE,750
sd,2018,3,TRUE,0
sd,2018,4,FALSE,700
sd,2018,4,TRUE,0
sd,2019,1,FALSE,703
sd,2019,1,TRUE,0
sd,2019,2,FALSE,577
sd,2019,2,TRUE,0
sd,2019,3,FALSE,522
sd,2019,3,TRUE,0
sd,2019,4,FALSE,442
sd,2019,4,TRUE,0
sd,2020,1,NA,428
tn,2017,1,FALSE,3968
tn,2017,1,TRUE,0
tn,2017,2,FALSE,3440
tn,2017,2,TRUE,0
tn,2017,3,FALSE,3296
tn,2017,3,TRUE,0
tn,2017,4,FALSE,3147
tn,2017,4,TRUE,0
tn,2018,1,FALSE,2777
tn,2018,1,TRUE,0
tn,2018,2,FALSE,2526
tn,2018,2,TRUE,0
tn,2018,3,FALSE,2400
tn,2018,3,TRUE,0
tn,2018,4,FALSE,2175
tn,2018,4,TRUE,0
tn,2019,1,FALSE,2045
tn,2019,1,TRUE,0
tn,2019,2,FALSE,1841
tn,2019,2,TRUE,0
tn,2019,3,FALSE,1699
tn,2019,3,TRUE,0
tn,2019,4,FALSE,1687
tn,2019,4,TRUE,0
tn,2020,1,NA,2448
tx,2017,1,FALSE,30647
tx,2017,1,TRUE,0
tx,2017,2,FALSE,29538
tx,2017,2,TRUE,0
tx,2017,3,FALSE,29084
tx,2017,3,TRUE,0
tx,2017,4,FALSE,28179
tx,2017,4,TRUE,0
tx,2018,1,FALSE,27080
tx,2018,1,TRUE,0
tx,2018,2,FALSE,26232
tx,2018,2,TRUE,0
tx,2018,3,FALSE,25163
tx,2018,3,TRUE,0
tx,2018,4,FALSE,24202
tx,2018,4,TRUE,0
tx,2019,1,FALSE,23392
tx,2019,1,TRUE,0
tx,2019,2,FALSE,22714
tx,2019,2,TRUE,0
tx,2019,3,FALSE,22247
tx,2019,3,TRUE,0
tx,2019,4,FALSE,19941
tx,2019,4,TRUE,0
tx,2020,1,NA,18515
ut,2017,1,FALSE,5031
ut,2017,1,TRUE,0
ut,2017,2,FALSE,5040
ut,2017,2,TRUE,0
ut,2017,3,FALSE,4926
ut,2017,3,TRUE,0
ut,2017,4,FALSE,4538
ut,2017,4,TRUE,0
ut,2018,1,FALSE,4533
ut,2018,1,TRUE,0
ut,2018,2,FALSE,4400
ut,2018,2,TRUE,0
ut,2018,3,FALSE,4053
ut,2018,3,TRUE,0
ut,2018,4,FALSE,4013
ut,2018,4,TRUE,0
ut,2019,1,FALSE,3865
ut,2019,1,TRUE,0
ut,2019,2,FALSE,4308
ut,2019,2,TRUE,0
ut,2019,3,FALSE,4403
ut,2019,3,TRUE,0
ut,2019,4,FALSE,4360
ut,2019,4,TRUE,0
ut,2020,1,NA,4791
va,2017,1,FALSE,9776
va,2017,1,TRUE,0
va,2017,2,FALSE,9075
va,2017,2,TRUE,0
va,2017,3,FALSE,9049
va,2017,3,TRUE,0
va,2017,4,FALSE,8694
va,2017,4,TRUE,0
va,2018,1,FALSE,9020
va,2018,1,TRUE,0
va,2018,2,FALSE,8182
va,2018,2,TRUE,0
va,2018,3,FALSE,8171
va,2018,3,TRUE,0
va,2018,4,FALSE,8003
va,2018,4,TRUE,0
va,2019,1,FALSE,10417
va,2019,1,TRUE,0
va,2019,2,FALSE,11250
va,2019,2,TRUE,0
va,2019,3,FALSE,11599
va,2019,3,TRUE,0
va,2019,4,FALSE,11568
va,2019,4,TRUE,0
va,2020,1,NA,12321
vt,2017,1,FALSE,2725
vt,2017,1,TRUE,0
vt,2017,2,FALSE,2638
vt,2017,2,TRUE,0
vt,2017,3,FALSE,2494
vt,2017,3,TRUE,0
vt,2017,4,FALSE,2461
vt,2017,4,TRUE,0
vt,2018,1,FALSE,2417
vt,2018,1,TRUE,0
vt,2018,2,FALSE,2233
vt,2018,2,TRUE,0
vt,2018,3,FALSE,2033
vt,2018,3,TRUE,0
vt,2018,4,FALSE,1937
vt,2018,4,TRUE,0
vt,2019,1,FALSE,1855
vt,2019,1,TRUE,0
vt,2019,2,FALSE,1829
vt,2019,2,TRUE,0
vt,2019,3,FALSE,1683
vt,2019,3,TRUE,0
vt,2019,4,FALSE,1685
vt,2019,4,TRUE,0
vt,2020,1,NA,1596
wa,2017,1,FALSE,18959
wa,2017,1,TRUE,0
wa,2017,2,FALSE,17553
wa,2017,2,TRUE,0
wa,2017,3,FALSE,22818
wa,2017,3,TRUE,0
wa,2017,4,FALSE,16559
wa,2017,4,TRUE,0
wa,2018,1,FALSE,16623
wa,2018,1,TRUE,0
wa,2018,2,FALSE,15829
wa,2018,2,TRUE,0
wa,2018,3,FALSE,15181
wa,2018,3,TRUE,0
wa,2018,4,FALSE,14783
wa,2018,4,TRUE,0
wa,2019,1,FALSE,13951
wa,2019,1,TRUE,0
wa,2019,2,FALSE,13468
wa,2019,2,TRUE,0
wa,2019,3,FALSE,13467
wa,2019,3,TRUE,0
wa,2019,4,FALSE,12674
wa,2019,4,TRUE,0
wa,2020,1,NA,13212
wi,2017,1,FALSE,21612
wi,2017,1,TRUE,0
wi,2017,2,FALSE,20675
wi,2017,2,TRUE,0
wi,2017,3,FALSE,19562
wi,2017,3,TRUE,0
wi,2017,4,FALSE,19189
wi,2017,4,TRUE,0
wi,2018,1,FALSE,18991
wi,2018,1,TRUE,0
wi,2018,2,FALSE,18100
wi,2018,2,TRUE,0
wi,2018,3,FALSE,17283
wi,2018,3,TRUE,0
wi,2018,4,FALSE,17149
wi,2018,4,TRUE,0
wi,2019,1,FALSE,17246
wi,2019,1,TRUE,0
wi,2019,2,FALSE,16469
wi,2019,2,TRUE,0
wi,2019,3,FALSE,15971
wi,2019,3,TRUE,0
wi,2019,4,FALSE,15610
wi,2019,4,TRUE,0
wi,2020,1,NA,15737
wv,2017,1,FALSE,9612
wv,2017,1,TRUE,0
wv,2017,2,FALSE,10231
wv,2017,2,TRUE,0
wv,2017,3,FALSE,4150
wv,2017,3,TRUE,0
wv,2017,4,FALSE,5620
wv,2017,4,TRUE,0
wv,2018,1,FALSE,5057
wv,2018,1,TRUE,0
wv,2018,2,FALSE,4599
wv,2018,2,TRUE,0
wv,2018,3,FALSE,4288
wv,2018,3,TRUE,0
wv,2018,4,FALSE,4005
wv,2018,4,TRUE,0
wv,2019,1,FALSE,3790
wv,2019,1,TRUE,0
wv,2019,2,FALSE,3625
wv,2019,2,TRUE,0
wv,2019,3,FALSE,3350
wv,2019,3,TRUE,0
wv,2019,4,FALSE,3376
wv,2019,4,TRUE,0
wv,2020,1,NA,3056
wy,2017,1,FALSE,508
wy,2017,1,TRUE,0
wy,2017,2,FALSE,492
wy,2017,2,TRUE,0
wy,2017,3,FALSE,417
wy,2017,3,TRUE,0
wy,2017,4,FALSE,413
wy,2017,4,TRUE,0
wy,2018,1,FALSE,397
wy,2018,1,TRUE,0
wy,2018,2,FALSE,378
wy,2018,2,TRUE,0
wy,2018,3,FALSE,403
wy,2018,3,TRUE,0
wy,2018,4,FALSE,375
wy,2018,4,TRUE,0
wy,2019,1,FALSE,333
wy,2019,1,TRUE,0
wy,2019,2,FALSE,415
wy,2019,2,TRUE,0
wy,2019,3,FALSE,320
wy,2019,3,TRUE,0
wy,2019,4,FALSE,346
wy,2019,4,TRUE,0
wy,2020,1,NA,367
